"","subj","TrialIndex","TaskType","Music_resp","Lang_ACC","SentStruct","ReturnStay","PivotPlace","ReturnPlace","PivRetDist","whichfirst"
"9078","145","5","Dual",7,0,"ORC","stay","p4","r6","2","MusicFirst"
"9079","145","6","Dual",4,1,"ORC","return","p2","r7","5","LangFirst"
"9080","145","7","Dual",6,1,"ORC","stay","p3","r7","4","LangFirst"
"9081","145","8","Dual",6,1,"ORC","return","p4","r7","3","LangFirst"
"9082","145","9","Dual",6,1,"ORC","return","p2","r7","5","LangFirst"
"9083","145","10","Dual",7,1,"ORC","stay","p3","r7","4","MusicFirst"
"9085","145","12","Dual",5,1,"ORC","stay","p2","r8","6","LangFirst"
"9087","145","14","Dual",6,1,"ORC","stay","p4","r8","4","LangFirst"
"9088","145","15","Dual",6,1,"ORC","stay","p2","r8","6","MusicFirst"
"9089","145","16","Dual",6,1,"ORC","return","p3","r8","5","LangFirst"
"9091","145","18","Dual",6,1,"SE","return","p2","r6","4","MusicFirst"
"9092","145","19","Dual",7,1,"SE","stay","p3","r6","3","MusicFirst"
"9095","145","22","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"9096","145","23","Dual",7,1,"SE","return","p4","r6","2","LangFirst"
"9097","145","24","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"9098","145","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"9099","145","26","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"9100","145","27","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"9101","145","28","Dual",3,1,"SE","return","p3","r7","4","LangFirst"
"9102","145","29","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"9103","145","30","Dual",4,0,"SE","return","p2","r8","6","MusicFirst"
"9104","145","31","Dual",6,1,"SE","stay","p3","r8","5","LangFirst"
"9106","145","33","Dual",6,1,"SE","return","p2","r8","6","LangFirst"
"9107","145","34","Dual",5,1,"SE","stay","p3","r8","5","MusicFirst"
"9108","145","35","Dual",5,1,"SE","return","p4","r8","4","MusicFirst"
"9109","145","36","Dual",6,1,"SRC1","return","p2","r6","4","MusicFirst"
"9110","145","37","Dual",6,1,"SRC1","stay","p3","r6","3","LangFirst"
"9111","145","38","Dual",6,1,"SRC1","return","p4","r6","2","LangFirst"
"9112","145","39","Dual",5,1,"SRC1","return","p2","r6","4","MusicFirst"
"9113","145","40","Dual",6,1,"SRC1","stay","p3","r6","3","LangFirst"
"9114","145","41","Dual",5,1,"SRC1","return","p4","r6","2","MusicFirst"
"9115","145","42","Dual",6,1,"SRC1","stay","p2","r7","5","MusicFirst"
"9116","145","43","Dual",6,1,"SRC1","return","p3","r7","4","LangFirst"
"9117","145","44","Dual",5,0,"SRC1","stay","p4","r7","3","MusicFirst"
"9118","145","45","Dual",6,1,"SRC1","stay","p2","r7","5","MusicFirst"
"9119","145","46","Dual",6,1,"SRC1","return","p3","r7","4","LangFirst"
"9120","145","47","Dual",4,1,"SRC1","stay","p4","r7","3","LangFirst"
"9121","145","48","Dual",6,1,"SRC1","return","p2","r8","6","LangFirst"
"9122","145","49","Dual",3,1,"SRC1","stay","p3","r8","5","MusicFirst"
"9123","145","50","Dual",5,0,"SRC1","return","p4","r8","4","MusicFirst"
"9124","145","51","Dual",5,1,"SRC1","return","p2","r8","6","LangFirst"
"9125","145","52","Dual",5,1,"SRC1","stay","p3","r8","5","MusicFirst"
"9126","145","53","Dual",5,1,"SRC1","return","p4","r8","4","LangFirst"
"9127","145","54","Dual",4,1,"SRC2","stay","p2","r6","4","LangFirst"
"9128","145","55","Dual",6,1,"SRC2","return","p3","r6","3","LangFirst"
"9129","145","56","Dual",7,1,"SRC2","stay","p4","r6","2","LangFirst"
"9130","145","57","Dual",6,0,"SRC2","stay","p2","r6","4","LangFirst"
"9131","145","58","Dual",4,1,"SRC2","return","p3","r6","3","MusicFirst"
"9132","145","59","Dual",6,1,"SRC2","stay","p4","r6","2","MusicFirst"
"9133","145","60","Dual",6,1,"SRC2","return","p2","r7","5","LangFirst"
"9134","145","61","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"9135","145","62","Dual",6,1,"SRC2","return","p4","r7","3","MusicFirst"
"9136","145","63","Dual",6,0,"SRC2","return","p2","r7","5","LangFirst"
"9137","145","64","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"9139","145","66","Dual",5,0,"SRC2","stay","p2","r8","6","LangFirst"
"9140","145","67","Dual",6,1,"SRC2","return","p3","r8","5","MusicFirst"
"9141","145","68","Dual",5,0,"SRC2","stay","p4","r8","4","LangFirst"
"9142","145","69","Dual",6,0,"SRC2","stay","p2","r8","6","MusicFirst"
"9143","145","70","Dual",6,1,"SRC2","return","p3","r8","5","MusicFirst"
"9144","145","71","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"9291","146","2","Dual",6,1,"ORC","stay","p4","r6","2","MusicFirst"
"9294","146","5","Dual",6,0,"ORC","stay","p4","r6","2","MusicFirst"
"9295","146","6","Dual",6,1,"ORC","return","p2","r7","5","LangFirst"
"9296","146","7","Dual",5,1,"ORC","stay","p3","r7","4","LangFirst"
"9297","146","8","Dual",6,1,"ORC","return","p4","r7","3","LangFirst"
"9298","146","9","Dual",6,1,"ORC","return","p2","r7","5","LangFirst"
"9299","146","10","Dual",6,1,"ORC","stay","p3","r7","4","MusicFirst"
"9300","146","11","Dual",5,1,"ORC","return","p4","r7","3","LangFirst"
"9301","146","12","Dual",6,1,"ORC","stay","p2","r8","6","LangFirst"
"9302","146","13","Dual",6,1,"ORC","return","p3","r8","5","LangFirst"
"9303","146","14","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"9304","146","15","Dual",6,1,"ORC","stay","p2","r8","6","MusicFirst"
"9305","146","16","Dual",5,1,"ORC","return","p3","r8","5","LangFirst"
"9306","146","17","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"9309","146","20","Dual",6,1,"SE","return","p4","r6","2","MusicFirst"
"9310","146","21","Dual",6,1,"SE","return","p2","r6","4","LangFirst"
"9311","146","22","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"9313","146","24","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"9314","146","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"9316","146","27","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"9317","146","28","Dual",5,1,"SE","return","p3","r7","4","LangFirst"
"9318","146","29","Dual",6,1,"SE","stay","p4","r7","3","MusicFirst"
"9319","146","30","Dual",3,0,"SE","return","p2","r8","6","MusicFirst"
"9320","146","31","Dual",6,1,"SE","stay","p3","r8","5","LangFirst"
"9321","146","32","Dual",5,1,"SE","return","p4","r8","4","LangFirst"
"9322","146","33","Dual",5,1,"SE","return","p2","r8","6","LangFirst"
"9323","146","34","Dual",4,1,"SE","stay","p3","r8","5","MusicFirst"
"9324","146","35","Dual",5,1,"SE","return","p4","r8","4","MusicFirst"
"9325","146","36","Dual",5,1,"SRC1","return","p2","r6","4","MusicFirst"
"9326","146","37","Dual",4,0,"SRC1","stay","p3","r6","3","LangFirst"
"9327","146","38","Dual",4,0,"SRC1","return","p4","r6","2","LangFirst"
"9328","146","39","Dual",7,1,"SRC1","return","p2","r6","4","MusicFirst"
"9329","146","40","Dual",6,1,"SRC1","stay","p3","r6","3","LangFirst"
"9330","146","41","Dual",6,1,"SRC1","return","p4","r6","2","MusicFirst"
"9331","146","42","Dual",6,1,"SRC1","stay","p2","r7","5","MusicFirst"
"9333","146","44","Dual",5,1,"SRC1","stay","p4","r7","3","MusicFirst"
"9334","146","45","Dual",6,0,"SRC1","stay","p2","r7","5","MusicFirst"
"9335","146","46","Dual",7,1,"SRC1","return","p3","r7","4","LangFirst"
"9336","146","47","Dual",6,1,"SRC1","stay","p4","r7","3","LangFirst"
"9337","146","48","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"9338","146","49","Dual",7,1,"SRC1","stay","p3","r8","5","MusicFirst"
"9339","146","50","Dual",6,1,"SRC1","return","p4","r8","4","MusicFirst"
"9341","146","52","Dual",7,0,"SRC1","stay","p3","r8","5","MusicFirst"
"9342","146","53","Dual",2,1,"SRC1","return","p4","r8","4","LangFirst"
"9343","146","54","Dual",6,1,"SRC2","stay","p2","r6","4","LangFirst"
"9345","146","56","Dual",6,1,"SRC2","stay","p4","r6","2","LangFirst"
"9346","146","57","Dual",5,1,"SRC2","stay","p2","r6","4","LangFirst"
"9347","146","58","Dual",5,1,"SRC2","return","p3","r6","3","MusicFirst"
"9348","146","59","Dual",5,0,"SRC2","stay","p4","r6","2","MusicFirst"
"9350","146","61","Dual",7,0,"SRC2","stay","p3","r7","4","MusicFirst"
"9351","146","62","Dual",5,0,"SRC2","return","p4","r7","3","MusicFirst"
"9353","146","64","Dual",6,1,"SRC2","stay","p3","r7","4","MusicFirst"
"9354","146","65","Dual",5,0,"SRC2","return","p4","r7","3","MusicFirst"
"9356","146","67","Dual",5,0,"SRC2","return","p3","r8","5","MusicFirst"
"9357","146","68","Dual",5,0,"SRC2","stay","p4","r8","4","LangFirst"
"9358","146","69","Dual",6,0,"SRC2","stay","p2","r8","6","MusicFirst"
"9359","146","70","Dual",5,0,"SRC2","return","p3","r8","5","MusicFirst"
"9360","146","71","Dual",5,1,"SRC2","stay","p4","r8","4","LangFirst"
"9505","147","0","Dual",2,1,"ORC","stay","p2","r6","4","LangFirst"
"9506","147","1","Dual",3,1,"ORC","return","p3","r6","3","MusicFirst"
"9507","147","2","Dual",3,1,"ORC","stay","p4","r6","2","MusicFirst"
"9508","147","3","Dual",6,1,"ORC","stay","p2","r6","4","LangFirst"
"9510","147","5","Dual",6,1,"ORC","stay","p4","r6","2","MusicFirst"
"9511","147","6","Dual",6,1,"ORC","return","p2","r7","5","LangFirst"
"9512","147","7","Dual",5,1,"ORC","stay","p3","r7","4","LangFirst"
"9513","147","8","Dual",5,1,"ORC","return","p4","r7","3","LangFirst"
"9515","147","10","Dual",3,1,"ORC","stay","p3","r7","4","MusicFirst"
"9516","147","11","Dual",6,1,"ORC","return","p4","r7","3","LangFirst"
"9517","147","12","Dual",6,1,"ORC","stay","p2","r8","6","LangFirst"
"9518","147","13","Dual",6,1,"ORC","return","p3","r8","5","LangFirst"
"9519","147","14","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"9520","147","15","Dual",6,1,"ORC","stay","p2","r8","6","MusicFirst"
"9521","147","16","Dual",4,0,"ORC","return","p3","r8","5","LangFirst"
"9523","147","18","Dual",3,1,"SE","return","p2","r6","4","MusicFirst"
"9524","147","19","Dual",5,1,"SE","stay","p3","r6","3","MusicFirst"
"9525","147","20","Dual",5,1,"SE","return","p4","r6","2","MusicFirst"
"9526","147","21","Dual",5,1,"SE","return","p2","r6","4","LangFirst"
"9527","147","22","Dual",4,1,"SE","stay","p3","r6","3","MusicFirst"
"9528","147","23","Dual",6,1,"SE","return","p4","r6","2","LangFirst"
"9529","147","24","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"9530","147","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"9531","147","26","Dual",6,1,"SE","stay","p4","r7","3","MusicFirst"
"9532","147","27","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"9534","147","29","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"9535","147","30","Dual",5,1,"SE","return","p2","r8","6","MusicFirst"
"9536","147","31","Dual",6,1,"SE","stay","p3","r8","5","LangFirst"
"9537","147","32","Dual",3,1,"SE","return","p4","r8","4","LangFirst"
"9538","147","33","Dual",4,1,"SE","return","p2","r8","6","LangFirst"
"9539","147","34","Dual",2,1,"SE","stay","p3","r8","5","MusicFirst"
"9540","147","35","Dual",3,1,"SE","return","p4","r8","4","MusicFirst"
"9541","147","36","Dual",4,1,"SRC1","return","p2","r6","4","MusicFirst"
"9542","147","37","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"9543","147","38","Dual",5,1,"SRC1","return","p4","r6","2","LangFirst"
"9544","147","39","Dual",5,1,"SRC1","return","p2","r6","4","MusicFirst"
"9545","147","40","Dual",2,1,"SRC1","stay","p3","r6","3","LangFirst"
"9546","147","41","Dual",3,1,"SRC1","return","p4","r6","2","MusicFirst"
"9547","147","42","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"9548","147","43","Dual",5,0,"SRC1","return","p3","r7","4","LangFirst"
"9549","147","44","Dual",4,1,"SRC1","stay","p4","r7","3","MusicFirst"
"9550","147","45","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"9551","147","46","Dual",4,1,"SRC1","return","p3","r7","4","LangFirst"
"9552","147","47","Dual",6,1,"SRC1","stay","p4","r7","3","LangFirst"
"9553","147","48","Dual",4,1,"SRC1","return","p2","r8","6","LangFirst"
"9554","147","49","Dual",4,1,"SRC1","stay","p3","r8","5","MusicFirst"
"9555","147","50","Dual",5,1,"SRC1","return","p4","r8","4","MusicFirst"
"9556","147","51","Dual",4,1,"SRC1","return","p2","r8","6","LangFirst"
"9557","147","52","Dual",5,1,"SRC1","stay","p3","r8","5","MusicFirst"
"9558","147","53","Dual",4,1,"SRC1","return","p4","r8","4","LangFirst"
"9559","147","54","Dual",3,1,"SRC2","stay","p2","r6","4","LangFirst"
"9560","147","55","Dual",4,1,"SRC2","return","p3","r6","3","LangFirst"
"9561","147","56","Dual",3,1,"SRC2","stay","p4","r6","2","LangFirst"
"9562","147","57","Dual",6,0,"SRC2","stay","p2","r6","4","LangFirst"
"9563","147","58","Dual",5,1,"SRC2","return","p3","r6","3","MusicFirst"
"9564","147","59","Dual",4,1,"SRC2","stay","p4","r6","2","MusicFirst"
"9565","147","60","Dual",5,1,"SRC2","return","p2","r7","5","LangFirst"
"9566","147","61","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"9567","147","62","Dual",6,0,"SRC2","return","p4","r7","3","MusicFirst"
"9568","147","63","Dual",6,0,"SRC2","return","p2","r7","5","LangFirst"
"9569","147","64","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"9570","147","65","Dual",6,1,"SRC2","return","p4","r7","3","MusicFirst"
"9571","147","66","Dual",5,1,"SRC2","stay","p2","r8","6","LangFirst"
"9572","147","67","Dual",4,0,"SRC2","return","p3","r8","5","MusicFirst"
"9573","147","68","Dual",4,1,"SRC2","stay","p4","r8","4","LangFirst"
"9574","147","69","Dual",5,1,"SRC2","stay","p2","r8","6","MusicFirst"
"9575","147","70","Dual",5,0,"SRC2","return","p3","r8","5","MusicFirst"
"9576","147","71","Dual",3,1,"SRC2","stay","p4","r8","4","LangFirst"
"9721","148","0","Dual",5,1,"ORC","stay","p2","r6","4","LangFirst"
"9722","148","1","Dual",4,0,"ORC","return","p3","r6","3","MusicFirst"
"9723","148","2","Dual",5,1,"ORC","stay","p4","r6","2","MusicFirst"
"9725","148","4","Dual",6,0,"ORC","return","p3","r6","3","MusicFirst"
"9726","148","5","Dual",6,0,"ORC","stay","p4","r6","2","MusicFirst"
"9727","148","6","Dual",3,1,"ORC","return","p2","r7","5","LangFirst"
"9728","148","7","Dual",6,1,"ORC","stay","p3","r7","4","LangFirst"
"9729","148","8","Dual",2,1,"ORC","return","p4","r7","3","LangFirst"
"9730","148","9","Dual",3,0,"ORC","return","p2","r7","5","LangFirst"
"9731","148","10","Dual",6,1,"ORC","stay","p3","r7","4","MusicFirst"
"9732","148","11","Dual",2,1,"ORC","return","p4","r7","3","LangFirst"
"9733","148","12","Dual",3,1,"ORC","stay","p2","r8","6","LangFirst"
"9734","148","13","Dual",3,1,"ORC","return","p3","r8","5","LangFirst"
"9735","148","14","Dual",4,1,"ORC","stay","p4","r8","4","LangFirst"
"9736","148","15","Dual",4,1,"ORC","stay","p2","r8","6","MusicFirst"
"9737","148","16","Dual",4,0,"ORC","return","p3","r8","5","LangFirst"
"9738","148","17","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"9739","148","18","Dual",5,1,"SE","return","p2","r6","4","MusicFirst"
"9740","148","19","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"9741","148","20","Dual",4,1,"SE","return","p4","r6","2","MusicFirst"
"9743","148","22","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"9744","148","23","Dual",5,1,"SE","return","p4","r6","2","LangFirst"
"9745","148","24","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"9746","148","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"9747","148","26","Dual",2,1,"SE","stay","p4","r7","3","MusicFirst"
"9748","148","27","Dual",4,1,"SE","stay","p2","r7","5","MusicFirst"
"9749","148","28","Dual",5,1,"SE","return","p3","r7","4","LangFirst"
"9750","148","29","Dual",2,1,"SE","stay","p4","r7","3","MusicFirst"
"9751","148","30","Dual",2,1,"SE","return","p2","r8","6","MusicFirst"
"9753","148","32","Dual",2,1,"SE","return","p4","r8","4","LangFirst"
"9754","148","33","Dual",3,1,"SE","return","p2","r8","6","LangFirst"
"9755","148","34","Dual",5,1,"SE","stay","p3","r8","5","MusicFirst"
"9756","148","35","Dual",3,1,"SE","return","p4","r8","4","MusicFirst"
"9757","148","36","Dual",2,1,"SRC1","return","p2","r6","4","MusicFirst"
"9758","148","37","Dual",5,1,"SRC1","stay","p3","r6","3","LangFirst"
"9759","148","38","Dual",5,0,"SRC1","return","p4","r6","2","LangFirst"
"9760","148","39","Dual",2,1,"SRC1","return","p2","r6","4","MusicFirst"
"9761","148","40","Dual",5,1,"SRC1","stay","p3","r6","3","LangFirst"
"9762","148","41","Dual",3,1,"SRC1","return","p4","r6","2","MusicFirst"
"9763","148","42","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"9764","148","43","Dual",4,1,"SRC1","return","p3","r7","4","LangFirst"
"9765","148","44","Dual",1,1,"SRC1","stay","p4","r7","3","MusicFirst"
"9766","148","45","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"9767","148","46","Dual",5,1,"SRC1","return","p3","r7","4","LangFirst"
"9768","148","47","Dual",4,1,"SRC1","stay","p4","r7","3","LangFirst"
"9769","148","48","Dual",2,1,"SRC1","return","p2","r8","6","LangFirst"
"9770","148","49","Dual",5,1,"SRC1","stay","p3","r8","5","MusicFirst"
"9771","148","50","Dual",2,1,"SRC1","return","p4","r8","4","MusicFirst"
"9772","148","51","Dual",2,1,"SRC1","return","p2","r8","6","LangFirst"
"9773","148","52","Dual",6,1,"SRC1","stay","p3","r8","5","MusicFirst"
"9774","148","53","Dual",2,1,"SRC1","return","p4","r8","4","LangFirst"
"9775","148","54","Dual",3,0,"SRC2","stay","p2","r6","4","LangFirst"
"9776","148","55","Dual",6,1,"SRC2","return","p3","r6","3","LangFirst"
"9777","148","56","Dual",5,1,"SRC2","stay","p4","r6","2","LangFirst"
"9779","148","58","Dual",6,1,"SRC2","return","p3","r6","3","MusicFirst"
"9780","148","59","Dual",6,1,"SRC2","stay","p4","r6","2","MusicFirst"
"9781","148","60","Dual",2,0,"SRC2","return","p2","r7","5","LangFirst"
"9782","148","61","Dual",7,0,"SRC2","stay","p3","r7","4","MusicFirst"
"9783","148","62","Dual",2,0,"SRC2","return","p4","r7","3","MusicFirst"
"9785","148","64","Dual",7,0,"SRC2","stay","p3","r7","4","MusicFirst"
"9786","148","65","Dual",3,1,"SRC2","return","p4","r7","3","MusicFirst"
"9787","148","66","Dual",4,0,"SRC2","stay","p2","r8","6","LangFirst"
"9788","148","67","Dual",2,1,"SRC2","return","p3","r8","5","MusicFirst"
"9789","148","68","Dual",4,1,"SRC2","stay","p4","r8","4","LangFirst"
"9790","148","69","Dual",2,0,"SRC2","stay","p2","r8","6","MusicFirst"
"9791","148","70","Dual",3,0,"SRC2","return","p3","r8","5","MusicFirst"
"9937","149","0","Dual",4,1,"ORC","stay","p2","r6","4","LangFirst"
"9938","149","1","Dual",5,1,"ORC","return","p3","r6","3","MusicFirst"
"9939","149","2","Dual",5,0,"ORC","stay","p4","r6","2","MusicFirst"
"9940","149","3","Dual",4,1,"ORC","stay","p2","r6","4","LangFirst"
"9941","149","4","Dual",5,1,"ORC","return","p3","r6","3","MusicFirst"
"9942","149","5","Dual",4,1,"ORC","stay","p4","r6","2","MusicFirst"
"9943","149","6","Dual",4,1,"ORC","return","p2","r7","5","LangFirst"
"9944","149","7","Dual",4,1,"ORC","stay","p3","r7","4","LangFirst"
"9945","149","8","Dual",5,1,"ORC","return","p4","r7","3","LangFirst"
"9946","149","9","Dual",3,1,"ORC","return","p2","r7","5","LangFirst"
"9947","149","10","Dual",6,0,"ORC","stay","p3","r7","4","MusicFirst"
"9948","149","11","Dual",5,1,"ORC","return","p4","r7","3","LangFirst"
"9949","149","12","Dual",4,1,"ORC","stay","p2","r8","6","LangFirst"
"9950","149","13","Dual",6,1,"ORC","return","p3","r8","5","LangFirst"
"9951","149","14","Dual",4,1,"ORC","stay","p4","r8","4","LangFirst"
"9952","149","15","Dual",4,1,"ORC","stay","p2","r8","6","MusicFirst"
"9953","149","16","Dual",5,1,"ORC","return","p3","r8","5","LangFirst"
"9954","149","17","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"9955","149","18","Dual",4,1,"SE","return","p2","r6","4","MusicFirst"
"9956","149","19","Dual",4,1,"SE","stay","p3","r6","3","MusicFirst"
"9958","149","21","Dual",5,1,"SE","return","p2","r6","4","LangFirst"
"9959","149","22","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"9960","149","23","Dual",4,1,"SE","return","p4","r6","2","LangFirst"
"9961","149","24","Dual",4,1,"SE","stay","p2","r7","5","MusicFirst"
"9962","149","25","Dual",3,1,"SE","return","p3","r7","4","MusicFirst"
"9963","149","26","Dual",3,1,"SE","stay","p4","r7","3","MusicFirst"
"9964","149","27","Dual",3,1,"SE","stay","p2","r7","5","MusicFirst"
"9965","149","28","Dual",3,1,"SE","return","p3","r7","4","LangFirst"
"9966","149","29","Dual",4,1,"SE","stay","p4","r7","3","MusicFirst"
"9967","149","30","Dual",3,1,"SE","return","p2","r8","6","MusicFirst"
"9968","149","31","Dual",5,1,"SE","stay","p3","r8","5","LangFirst"
"9969","149","32","Dual",4,1,"SE","return","p4","r8","4","LangFirst"
