"","subj","TaskType","Music_resp","whichfirst","ReturnStay","PivotPlace","ReturnPlace","PivRetDist"
"9117","145","Dual",5,"MusicFirst","stay","p4","r7","3"
"9118","145","Dual",6,"MusicFirst","stay","p2","r7","5"
"9119","145","Dual",6,"LangFirst","return","p3","r7","4"
"9120","145","Dual",4,"LangFirst","stay","p4","r7","3"
"9121","145","Dual",6,"LangFirst","return","p2","r8","6"
"9122","145","Dual",3,"MusicFirst","stay","p3","r8","5"
"9123","145","Dual",5,"MusicFirst","return","p4","r8","4"
"9124","145","Dual",5,"LangFirst","return","p2","r8","6"
"9125","145","Dual",5,"MusicFirst","stay","p3","r8","5"
"9126","145","Dual",5,"LangFirst","return","p4","r8","4"
"9127","145","Dual",4,"LangFirst","stay","p2","r6","4"
"9128","145","Dual",6,"LangFirst","return","p3","r6","3"
"9129","145","Dual",7,"LangFirst","stay","p4","r6","2"
"9130","145","Dual",6,"LangFirst","stay","p2","r6","4"
"9131","145","Dual",4,"MusicFirst","return","p3","r6","3"
"9132","145","Dual",6,"MusicFirst","stay","p4","r6","2"
"9133","145","Dual",6,"LangFirst","return","p2","r7","5"
"9134","145","Dual",6,"MusicFirst","stay","p3","r7","4"
"9135","145","Dual",6,"MusicFirst","return","p4","r7","3"
"9136","145","Dual",6,"LangFirst","return","p2","r7","5"
"9137","145","Dual",6,"MusicFirst","stay","p3","r7","4"
"9138","145","Dual",5,"MusicFirst","return","p4","r7","3"
"9139","145","Dual",5,"LangFirst","stay","p2","r8","6"
"9140","145","Dual",6,"MusicFirst","return","p3","r8","5"
"9141","145","Dual",5,"LangFirst","stay","p4","r8","4"
"9142","145","Dual",6,"MusicFirst","stay","p2","r8","6"
"9143","145","Dual",6,"MusicFirst","return","p3","r8","5"
"9144","145","Dual",6,"LangFirst","stay","p4","r8","4"
"9217","145","Music",6,"MusicFirst","return","p2","r6","4"
"9218","145","Music",6,"MusicFirst","stay","p2","r6","4"
"9219","145","Music",4,"MusicFirst","return","p2","r7","5"
"9220","145","Music",6,"MusicFirst","stay","p2","r7","5"
"9221","145","Music",4,"MusicFirst","return","p2","r8","6"
"9222","145","Music",6,"MusicFirst","stay","p2","r8","6"
"9223","145","Music",5,"MusicFirst","return","p3","r6","3"
"9224","145","Music",6,"MusicFirst","stay","p3","r6","3"
"9225","145","Music",4,"MusicFirst","return","p3","r7","4"
"9226","145","Music",7,"MusicFirst","stay","p3","r7","4"
"9227","145","Music",5,"MusicFirst","return","p3","r8","5"
"9228","145","Music",4,"MusicFirst","stay","p3","r8","5"
"9229","145","Music",5,"MusicFirst","return","p4","r6","2"
"9230","145","Music",7,"MusicFirst","stay","p4","r6","2"
"9231","145","Music",2,"MusicFirst","return","p4","r7","3"
"9232","145","Music",3,"MusicFirst","stay","p4","r7","3"
"9233","145","Music",4,"MusicFirst","return","p4","r8","4"
"9234","145","Music",4,"MusicFirst","stay","p4","r8","4"
"9235","145","Music",6,"MusicFirst","return","p2","r6","4"
"9236","145","Music",4,"MusicFirst","stay","p2","r6","4"
"9237","145","Music",5,"MusicFirst","return","p2","r7","5"
"9238","145","Music",7,"MusicFirst","stay","p2","r7","5"
"9239","145","Music",3,"MusicFirst","return","p2","r8","6"
"9240","145","Music",4,"MusicFirst","stay","p2","r8","6"
"9241","145","Music",5,"MusicFirst","return","p3","r6","3"
"9242","145","Music",7,"MusicFirst","stay","p3","r6","3"
"9243","145","Music",5,"MusicFirst","return","p3","r7","4"
"9244","145","Music",6,"MusicFirst","stay","p3","r7","4"
"9245","145","Music",5,"MusicFirst","return","p3","r8","5"
"9246","145","Music",3,"MusicFirst","stay","p3","r8","5"
"9247","145","Music",6,"MusicFirst","return","p4","r6","2"
"9248","145","Music",7,"MusicFirst","stay","p4","r6","2"
"9249","145","Music",4,"MusicFirst","return","p4","r7","3"
"9250","145","Music",3,"MusicFirst","stay","p4","r7","3"
"9251","145","Music",6,"MusicFirst","return","p4","r8","4"
"9252","145","Music",6,"MusicFirst","stay","p4","r8","4"
"9253","145","Music",5,"MusicFirst","return","p2","r6","4"
"9254","145","Music",7,"MusicFirst","stay","p2","r6","4"
"9255","145","Music",5,"MusicFirst","return","p2","r7","5"
"9256","145","Music",6,"MusicFirst","stay","p2","r7","5"
"9257","145","Music",6,"MusicFirst","return","p2","r8","6"
"9258","145","Music",2,"MusicFirst","stay","p2","r8","6"
"9259","145","Music",6,"MusicFirst","return","p3","r6","3"
"9260","145","Music",6,"MusicFirst","stay","p3","r6","3"
"9261","145","Music",7,"MusicFirst","return","p3","r7","4"
"9262","145","Music",7,"MusicFirst","stay","p3","r7","4"
"9263","145","Music",3,"MusicFirst","return","p3","r8","5"
"9264","145","Music",1,"MusicFirst","stay","p3","r8","5"
"9265","145","Music",7,"MusicFirst","return","p4","r6","2"
"9266","145","Music",6,"MusicFirst","stay","p4","r6","2"
"9267","145","Music",4,"MusicFirst","return","p4","r7","3"
"9268","145","Music",4,"MusicFirst","stay","p4","r7","3"
"9269","145","Music",4,"MusicFirst","return","p4","r8","4"
"9270","145","Music",7,"MusicFirst","stay","p4","r8","4"
"9271","145","Music",6,"MusicFirst","return","p2","r6","4"
"9272","145","Music",6,"MusicFirst","stay","p2","r6","4"
"9273","145","Music",5,"MusicFirst","return","p2","r7","5"
"9274","145","Music",6,"MusicFirst","stay","p2","r7","5"
"9275","145","Music",4,"MusicFirst","return","p2","r8","6"
"9276","145","Music",4,"MusicFirst","stay","p2","r8","6"
"9277","145","Music",6,"MusicFirst","return","p3","r6","3"
"9278","145","Music",7,"MusicFirst","stay","p3","r6","3"
"9279","145","Music",5,"MusicFirst","return","p3","r7","4"
"9280","145","Music",7,"MusicFirst","stay","p3","r7","4"
"9281","145","Music",4,"MusicFirst","return","p3","r8","5"
"9282","145","Music",3,"MusicFirst","stay","p3","r8","5"
"9283","145","Music",6,"MusicFirst","return","p4","r6","2"
"9284","145","Music",5,"MusicFirst","stay","p4","r6","2"
"9285","145","Music",2,"MusicFirst","return","p4","r7","3"
"9286","145","Music",4,"MusicFirst","stay","p4","r7","3"
"9287","145","Music",4,"MusicFirst","return","p4","r8","4"
"9288","145","Music",6,"MusicFirst","stay","p4","r8","4"
"9291","146","Dual",6,"MusicFirst","stay","p4","r6","2"
"9293","146","Dual",6,"MusicFirst","return","p3","r6","3"
"9294","146","Dual",6,"MusicFirst","stay","p4","r6","2"
"9295","146","Dual",6,"LangFirst","return","p2","r7","5"
"9296","146","Dual",5,"LangFirst","stay","p3","r7","4"
"9297","146","Dual",6,"LangFirst","return","p4","r7","3"
"9298","146","Dual",6,"LangFirst","return","p2","r7","5"
"9299","146","Dual",6,"MusicFirst","stay","p3","r7","4"
"9300","146","Dual",5,"LangFirst","return","p4","r7","3"
"9301","146","Dual",6,"LangFirst","stay","p2","r8","6"
"9302","146","Dual",6,"LangFirst","return","p3","r8","5"
"9303","146","Dual",5,"LangFirst","stay","p4","r8","4"
"9304","146","Dual",6,"MusicFirst","stay","p2","r8","6"
"9305","146","Dual",5,"LangFirst","return","p3","r8","5"
"9306","146","Dual",5,"LangFirst","stay","p4","r8","4"
"9307","146","Dual",5,"MusicFirst","return","p2","r6","4"
"9308","146","Dual",6,"MusicFirst","stay","p3","r6","3"
"9309","146","Dual",6,"MusicFirst","return","p4","r6","2"
"9310","146","Dual",6,"LangFirst","return","p2","r6","4"
"9311","146","Dual",6,"MusicFirst","stay","p3","r6","3"
"9313","146","Dual",5,"MusicFirst","stay","p2","r7","5"
"9314","146","Dual",5,"MusicFirst","return","p3","r7","4"
"9315","146","Dual",6,"MusicFirst","stay","p4","r7","3"
"9316","146","Dual",5,"MusicFirst","stay","p2","r7","5"
"9317","146","Dual",5,"LangFirst","return","p3","r7","4"
"9318","146","Dual",6,"MusicFirst","stay","p4","r7","3"
"9319","146","Dual",3,"MusicFirst","return","p2","r8","6"
"9320","146","Dual",6,"LangFirst","stay","p3","r8","5"
"9321","146","Dual",5,"LangFirst","return","p4","r8","4"
"9322","146","Dual",5,"LangFirst","return","p2","r8","6"
"9323","146","Dual",4,"MusicFirst","stay","p3","r8","5"
"9324","146","Dual",5,"MusicFirst","return","p4","r8","4"
"9325","146","Dual",5,"MusicFirst","return","p2","r6","4"
"9326","146","Dual",4,"LangFirst","stay","p3","r6","3"
"9327","146","Dual",4,"LangFirst","return","p4","r6","2"
"9328","146","Dual",7,"MusicFirst","return","p2","r6","4"
"9329","146","Dual",6,"LangFirst","stay","p3","r6","3"
"9330","146","Dual",6,"MusicFirst","return","p4","r6","2"
"9331","146","Dual",6,"MusicFirst","stay","p2","r7","5"
"9333","146","Dual",5,"MusicFirst","stay","p4","r7","3"
"9334","146","Dual",6,"MusicFirst","stay","p2","r7","5"
"9335","146","Dual",7,"LangFirst","return","p3","r7","4"
"9336","146","Dual",6,"LangFirst","stay","p4","r7","3"
"9337","146","Dual",3,"LangFirst","return","p2","r8","6"
"9338","146","Dual",7,"MusicFirst","stay","p3","r8","5"
"9339","146","Dual",6,"MusicFirst","return","p4","r8","4"
"9340","146","Dual",5,"LangFirst","return","p2","r8","6"
"9341","146","Dual",7,"MusicFirst","stay","p3","r8","5"
"9342","146","Dual",2,"LangFirst","return","p4","r8","4"
"9343","146","Dual",6,"LangFirst","stay","p2","r6","4"
"9345","146","Dual",6,"LangFirst","stay","p4","r6","2"
"9346","146","Dual",5,"LangFirst","stay","p2","r6","4"
"9347","146","Dual",5,"MusicFirst","return","p3","r6","3"
"9348","146","Dual",5,"MusicFirst","stay","p4","r6","2"
"9350","146","Dual",7,"MusicFirst","stay","p3","r7","4"
"9351","146","Dual",5,"MusicFirst","return","p4","r7","3"
"9353","146","Dual",6,"MusicFirst","stay","p3","r7","4"
"9354","146","Dual",5,"MusicFirst","return","p4","r7","3"
"9356","146","Dual",5,"MusicFirst","return","p3","r8","5"
"9357","146","Dual",5,"LangFirst","stay","p4","r8","4"
"9358","146","Dual",6,"MusicFirst","stay","p2","r8","6"
"9359","146","Dual",5,"MusicFirst","return","p3","r8","5"
"9360","146","Dual",5,"LangFirst","stay","p4","r8","4"
"9433","146","Music",7,"MusicFirst","return","p2","r6","4"
"9434","146","Music",6,"MusicFirst","stay","p2","r6","4"
"9435","146","Music",5,"MusicFirst","return","p2","r7","5"
"9436","146","Music",6,"MusicFirst","stay","p2","r7","5"
"9437","146","Music",5,"MusicFirst","return","p2","r8","6"
"9438","146","Music",5,"MusicFirst","stay","p2","r8","6"
"9440","146","Music",6,"MusicFirst","stay","p3","r6","3"
"9441","146","Music",6,"MusicFirst","return","p3","r7","4"
"9442","146","Music",5,"MusicFirst","stay","p3","r7","4"
"9443","146","Music",5,"MusicFirst","return","p3","r8","5"
"9444","146","Music",7,"MusicFirst","stay","p3","r8","5"
"9445","146","Music",6,"MusicFirst","return","p4","r6","2"
"9446","146","Music",5,"MusicFirst","stay","p4","r6","2"
"9447","146","Music",5,"MusicFirst","return","p4","r7","3"
"9448","146","Music",5,"MusicFirst","stay","p4","r7","3"
"9449","146","Music",6,"MusicFirst","return","p4","r8","4"
"9450","146","Music",5,"MusicFirst","stay","p4","r8","4"
"9451","146","Music",7,"MusicFirst","return","p2","r6","4"
"9452","146","Music",6,"MusicFirst","stay","p2","r6","4"
"9453","146","Music",4,"MusicFirst","return","p2","r7","5"
"9454","146","Music",7,"MusicFirst","stay","p2","r7","5"
"9455","146","Music",4,"MusicFirst","return","p2","r8","6"
"9456","146","Music",6,"MusicFirst","stay","p2","r8","6"
"9457","146","Music",7,"MusicFirst","return","p3","r6","3"
"9458","146","Music",5,"MusicFirst","stay","p3","r6","3"
"9459","146","Music",5,"MusicFirst","return","p3","r7","4"
"9460","146","Music",6,"MusicFirst","stay","p3","r7","4"
"9461","146","Music",4,"MusicFirst","return","p3","r8","5"
"9462","146","Music",7,"MusicFirst","stay","p3","r8","5"
"9463","146","Music",6,"MusicFirst","return","p4","r6","2"
"9464","146","Music",6,"MusicFirst","stay","p4","r6","2"
"9465","146","Music",3,"MusicFirst","return","p4","r7","3"
"9466","146","Music",3,"MusicFirst","stay","p4","r7","3"
"9467","146","Music",6,"MusicFirst","return","p4","r8","4"
"9468","146","Music",7,"MusicFirst","stay","p4","r8","4"
"9469","146","Music",6,"MusicFirst","return","p2","r6","4"
"9470","146","Music",5,"MusicFirst","stay","p2","r6","4"
"9471","146","Music",3,"MusicFirst","return","p2","r7","5"
"9472","146","Music",5,"MusicFirst","stay","p2","r7","5"
"9473","146","Music",5,"MusicFirst","return","p2","r8","6"
"9474","146","Music",6,"MusicFirst","stay","p2","r8","6"
"9475","146","Music",7,"MusicFirst","return","p3","r6","3"
"9476","146","Music",5,"MusicFirst","stay","p3","r6","3"
"9477","146","Music",6,"MusicFirst","return","p3","r7","4"
"9478","146","Music",6,"MusicFirst","stay","p3","r7","4"
"9479","146","Music",5,"MusicFirst","return","p3","r8","5"
"9480","146","Music",7,"MusicFirst","stay","p3","r8","5"
"9481","146","Music",6,"MusicFirst","return","p4","r6","2"
"9482","146","Music",3,"MusicFirst","stay","p4","r6","2"
"9483","146","Music",5,"MusicFirst","return","p4","r7","3"
"9484","146","Music",5,"MusicFirst","stay","p4","r7","3"
"9485","146","Music",6,"MusicFirst","return","p4","r8","4"
"9486","146","Music",5,"MusicFirst","stay","p4","r8","4"
"9487","146","Music",6,"MusicFirst","return","p2","r6","4"
"9488","146","Music",5,"MusicFirst","stay","p2","r6","4"
"9489","146","Music",6,"MusicFirst","return","p2","r7","5"
"9490","146","Music",6,"MusicFirst","stay","p2","r7","5"
"9491","146","Music",5,"MusicFirst","return","p2","r8","6"
"9492","146","Music",6,"MusicFirst","stay","p2","r8","6"
"9494","146","Music",5,"MusicFirst","stay","p3","r6","3"
"9495","146","Music",7,"MusicFirst","return","p3","r7","4"
"9496","146","Music",6,"MusicFirst","stay","p3","r7","4"
"9497","146","Music",4,"MusicFirst","return","p3","r8","5"
"9498","146","Music",7,"MusicFirst","stay","p3","r8","5"
"9499","146","Music",6,"MusicFirst","return","p4","r6","2"
