,subj,TaskType,SentStruct,Lang_ACC,whichfirst,SStype,QLang1_firstsubj,QLang2_firstsubj,QLang
5494,127,Lang,SE,1,LangFirst,low,yes,no,QLang1
5495,127,Lang,SE,1,LangFirst,low,no,yes,QLang1
5496,127,Lang,SE,1,LangFirst,low,no,yes,QLang1
5497,127,Lang,SE,1,LangFirst,low,no,yes,QLang1
5498,127,Lang,SE,1,LangFirst,low,no,yes,QLang2
5499,127,Lang,SE,1,LangFirst,low,yes,no,QLang2
5500,127,Lang,SE,1,LangFirst,low,no,yes,QLang1
5501,127,Lang,SE,1,LangFirst,low,yes,no,QLang1
5502,127,Lang,SE,1,LangFirst,low,no,yes,QLang2
5503,127,Lang,SE,1,LangFirst,low,yes,no,QLang1
5504,127,Lang,SE,0,LangFirst,low,yes,no,QLang1
5505,127,Lang,SE,1,LangFirst,low,no,yes,QLang1
5506,127,Lang,SE,1,LangFirst,low,yes,no,QLang2
5507,127,Lang,SE,1,LangFirst,low,no,yes,QLang2
5508,127,Lang,SE,0,LangFirst,low,no,yes,QLang1
5509,127,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5510,127,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5511,127,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5512,127,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5513,127,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5514,127,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5515,127,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5516,127,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5517,127,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5518,127,Lang,SRC1,0,LangFirst,low,no,yes,QLang2
5519,127,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5520,127,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
5521,127,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5522,127,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5523,127,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
5524,127,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5525,127,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5526,127,Lang,SRC1,0,LangFirst,low,no,yes,QLang2
5527,127,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5528,127,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5529,127,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5530,127,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
5531,127,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5532,127,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5533,127,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5534,127,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5535,127,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5536,127,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
5537,127,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
5538,127,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5539,127,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5540,127,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
5541,127,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5542,127,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5543,127,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5544,127,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5617,129,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5618,129,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
5619,129,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
5620,129,Dual,ORC,0,LangFirst,high,no,yes,QLang2
5622,129,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
5623,129,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5624,129,Dual,ORC,1,LangFirst,high,no,yes,QLang2
5625,129,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5626,129,Dual,ORC,1,LangFirst,high,no,yes,QLang1
5627,129,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
5628,129,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5629,129,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5630,129,Dual,ORC,1,LangFirst,high,no,yes,QLang2
5631,129,Dual,ORC,0,LangFirst,high,yes,no,QLang1
5632,129,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
5633,129,Dual,ORC,1,LangFirst,high,no,yes,QLang1
5634,129,Dual,ORC,1,LangFirst,high,yes,no,QLang1
5635,129,Dual,SE,1,MusicFirst,low,yes,no,QLang2
5636,129,Dual,SE,1,MusicFirst,low,yes,no,QLang2
5637,129,Dual,SE,1,MusicFirst,low,no,yes,QLang1
5638,129,Dual,SE,1,LangFirst,low,yes,no,QLang1
5639,129,Dual,SE,1,MusicFirst,low,no,no,QLang1
5640,129,Dual,SE,1,LangFirst,low,yes,no,QLang1
5641,129,Dual,SE,1,MusicFirst,low,yes,no,QLang1
5642,129,Dual,SE,1,MusicFirst,low,yes,no,QLang2
5643,129,Dual,SE,1,MusicFirst,low,yes,no,QLang2
5644,129,Dual,SE,1,MusicFirst,low,no,yes,QLang1
5645,129,Dual,SE,1,LangFirst,low,no,yes,QLang1
5646,129,Dual,SE,1,MusicFirst,low,no,yes,QLang2
5647,129,Dual,SE,1,MusicFirst,low,no,yes,QLang1
5648,129,Dual,SE,1,LangFirst,low,yes,no,QLang1
5649,129,Dual,SE,1,LangFirst,low,no,yes,QLang1
5650,129,Dual,SE,1,LangFirst,low,no,yes,QLang2
5651,129,Dual,SE,1,MusicFirst,low,no,yes,QLang2
5652,129,Dual,SE,1,MusicFirst,low,yes,no,QLang1
5653,129,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
5654,129,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
5656,129,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
5657,129,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
5658,129,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
5659,129,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
5660,129,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
5661,129,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
5662,129,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
5663,129,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
5664,129,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
5665,129,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
5666,129,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
5667,129,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
5668,129,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
5669,129,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
5670,129,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
5671,129,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
5672,129,Dual,SRC2,1,LangFirst,high,no,yes,QLang1
5673,129,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
5674,129,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
5675,129,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
5676,129,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
5677,129,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
5678,129,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
5679,129,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
5680,129,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
5681,129,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
5682,129,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
5683,129,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
5684,129,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
5685,129,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
5686,129,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
5687,129,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
5688,129,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
5689,129,Lang,ORC,1,LangFirst,high,no,yes,QLang2
5690,129,Lang,ORC,1,LangFirst,high,no,yes,QLang2
5691,129,Lang,ORC,1,LangFirst,high,yes,no,QLang1
5692,129,Lang,ORC,1,LangFirst,high,no,no,QLang2
5693,129,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5694,129,Lang,ORC,1,LangFirst,high,no,yes,QLang1
5695,129,Lang,ORC,0,LangFirst,high,no,yes,QLang2
5696,129,Lang,ORC,1,LangFirst,high,no,yes,QLang2
5697,129,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5698,129,Lang,ORC,0,LangFirst,high,no,yes,QLang1
5699,129,Lang,ORC,1,LangFirst,high,no,yes,QLang1
5700,129,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5701,129,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5702,129,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5703,129,Lang,ORC,1,LangFirst,high,no,yes,QLang1
5704,129,Lang,ORC,1,LangFirst,high,yes,no,QLang1
5705,129,Lang,ORC,0,LangFirst,high,yes,no,QLang1
5706,129,Lang,ORC,1,LangFirst,high,no,yes,QLang1
5707,129,Lang,SE,1,LangFirst,low,yes,no,QLang2
5708,129,Lang,SE,1,LangFirst,low,yes,no,QLang2
5709,129,Lang,SE,1,LangFirst,low,yes,no,QLang1
5710,129,Lang,SE,1,LangFirst,low,yes,no,QLang1
5711,129,Lang,SE,0,LangFirst,low,no,yes,QLang1
5712,129,Lang,SE,1,LangFirst,low,no,yes,QLang1
5713,129,Lang,SE,1,LangFirst,low,no,yes,QLang1
5714,129,Lang,SE,1,LangFirst,low,no,yes,QLang2
5715,129,Lang,SE,1,LangFirst,low,yes,no,QLang2
5716,129,Lang,SE,1,LangFirst,low,no,yes,QLang1
5717,129,Lang,SE,1,LangFirst,low,yes,no,QLang1
5718,129,Lang,SE,1,LangFirst,low,no,yes,QLang2
5719,129,Lang,SE,1,LangFirst,low,yes,no,QLang1
5720,129,Lang,SE,1,LangFirst,low,yes,no,QLang1
5721,129,Lang,SE,1,LangFirst,low,no,yes,QLang1
5722,129,Lang,SE,1,LangFirst,low,yes,no,QLang2
5723,129,Lang,SE,1,LangFirst,low,no,yes,QLang2
5724,129,Lang,SE,1,LangFirst,low,no,yes,QLang1
5725,129,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5726,129,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5727,129,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5728,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5729,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5730,129,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5731,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5732,129,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5733,129,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5734,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5735,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5736,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5737,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5738,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5739,129,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
5740,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5741,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5742,129,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5743,129,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5744,129,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5745,129,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5746,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5747,129,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5748,129,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5749,129,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5750,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5751,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5752,129,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
5753,129,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5754,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5755,129,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5756,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5757,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5758,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5759,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5760,129,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5833,130,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5834,130,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
5835,130,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
5836,130,Dual,ORC,1,LangFirst,high,no,yes,QLang2
5837,130,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
5838,130,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
5839,130,Dual,ORC,0,LangFirst,high,yes,no,QLang2
5840,130,Dual,ORC,0,LangFirst,high,no,yes,QLang2
5841,130,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5842,130,Dual,ORC,0,LangFirst,high,no,yes,QLang1
5843,130,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
5844,130,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5845,130,Dual,ORC,1,LangFirst,high,yes,no,QLang2
5846,130,Dual,ORC,1,LangFirst,high,no,yes,QLang2
5847,130,Dual,ORC,1,LangFirst,high,yes,no,QLang1
5848,130,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
5849,130,Dual,ORC,1,LangFirst,high,no,yes,QLang1
5850,130,Dual,ORC,1,LangFirst,high,yes,no,QLang1
5851,130,Dual,SE,0,MusicFirst,low,yes,no,QLang2
5852,130,Dual,SE,1,MusicFirst,low,yes,no,QLang2
5853,130,Dual,SE,1,MusicFirst,low,no,yes,QLang1
5854,130,Dual,SE,1,LangFirst,low,yes,no,QLang1
5855,130,Dual,SE,1,MusicFirst,low,no,no,QLang1
5856,130,Dual,SE,1,LangFirst,low,yes,no,QLang1
5857,130,Dual,SE,1,MusicFirst,low,yes,no,QLang1
5858,130,Dual,SE,1,MusicFirst,low,yes,no,QLang2
5859,130,Dual,SE,1,MusicFirst,low,yes,no,QLang2
5860,130,Dual,SE,0,MusicFirst,low,no,yes,QLang1
5861,130,Dual,SE,1,LangFirst,low,no,yes,QLang1
5862,130,Dual,SE,1,MusicFirst,low,no,yes,QLang2
5863,130,Dual,SE,1,MusicFirst,low,no,yes,QLang1
5864,130,Dual,SE,0,LangFirst,low,yes,no,QLang1
5865,130,Dual,SE,1,LangFirst,low,no,yes,QLang1
5866,130,Dual,SE,1,LangFirst,low,no,yes,QLang2
5867,130,Dual,SE,1,MusicFirst,low,no,yes,QLang2
5868,130,Dual,SE,1,MusicFirst,low,yes,no,QLang1
5869,130,Dual,SRC1,0,MusicFirst,low,no,yes,QLang1
5870,130,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
5871,130,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
5872,130,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
5873,130,Dual,SRC1,0,LangFirst,low,no,yes,QLang1
5874,130,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
5875,130,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
5876,130,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
5877,130,Dual,SRC1,0,MusicFirst,low,yes,no,QLang2
5878,130,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
5879,130,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
5880,130,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
5881,130,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
5882,130,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
5883,130,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
5884,130,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
5885,130,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
5886,130,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
5887,130,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
5888,130,Dual,SRC2,1,LangFirst,high,no,yes,QLang1
5889,130,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
5890,130,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
5891,130,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
5892,130,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
5893,130,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
5894,130,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
5895,130,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
5896,130,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
5897,130,Dual,SRC2,1,MusicFirst,high,no,yes,QLang2
5898,130,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
5899,130,Dual,SRC2,0,LangFirst,high,no,yes,QLang2
5900,130,Dual,SRC2,1,MusicFirst,high,no,yes,QLang1
5901,130,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
5902,130,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
5903,130,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
5904,130,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
5905,130,Lang,ORC,1,LangFirst,high,no,yes,QLang2
5906,130,Lang,ORC,1,LangFirst,high,no,yes,QLang2
5907,130,Lang,ORC,1,LangFirst,high,yes,no,QLang1
5908,130,Lang,ORC,0,LangFirst,high,no,no,QLang2
5909,130,Lang,ORC,0,LangFirst,high,yes,no,QLang2
5910,130,Lang,ORC,0,LangFirst,high,no,yes,QLang1
5911,130,Lang,ORC,1,LangFirst,high,no,yes,QLang2
5912,130,Lang,ORC,1,LangFirst,high,no,yes,QLang2
5913,130,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5914,130,Lang,ORC,1,LangFirst,high,no,yes,QLang1
5915,130,Lang,ORC,1,LangFirst,high,no,yes,QLang1
5916,130,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5917,130,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5918,130,Lang,ORC,1,LangFirst,high,yes,no,QLang2
5919,130,Lang,ORC,1,LangFirst,high,no,yes,QLang1
5920,130,Lang,ORC,1,LangFirst,high,yes,no,QLang1
5921,130,Lang,ORC,1,LangFirst,high,yes,no,QLang1
5922,130,Lang,ORC,1,LangFirst,high,no,yes,QLang1
5923,130,Lang,SE,1,LangFirst,low,yes,no,QLang2
5924,130,Lang,SE,1,LangFirst,low,yes,no,QLang2
5925,130,Lang,SE,1,LangFirst,low,yes,no,QLang1
5926,130,Lang,SE,1,LangFirst,low,yes,no,QLang1
5927,130,Lang,SE,1,LangFirst,low,no,yes,QLang1
5928,130,Lang,SE,1,LangFirst,low,no,yes,QLang1
5929,130,Lang,SE,1,LangFirst,low,no,yes,QLang1
5930,130,Lang,SE,1,LangFirst,low,no,yes,QLang2
5931,130,Lang,SE,1,LangFirst,low,yes,no,QLang2
5932,130,Lang,SE,1,LangFirst,low,no,yes,QLang1
5933,130,Lang,SE,1,LangFirst,low,yes,no,QLang1
5934,130,Lang,SE,1,LangFirst,low,no,yes,QLang2
5935,130,Lang,SE,1,LangFirst,low,yes,no,QLang1
5936,130,Lang,SE,1,LangFirst,low,yes,no,QLang1
5937,130,Lang,SE,1,LangFirst,low,no,yes,QLang1
5938,130,Lang,SE,1,LangFirst,low,yes,no,QLang2
5939,130,Lang,SE,1,LangFirst,low,no,yes,QLang2
5940,130,Lang,SE,0,LangFirst,low,no,yes,QLang1
5941,130,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5942,130,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5943,130,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
5944,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5945,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5946,130,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5947,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5948,130,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5949,130,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
5950,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5951,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5952,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5953,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5954,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5955,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
5956,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5957,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5958,130,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
5959,130,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5960,130,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5961,130,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
5962,130,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
5963,130,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5964,130,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
5965,130,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5966,130,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5967,130,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5968,130,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
5969,130,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
5970,130,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5971,130,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
5972,130,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
5973,130,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
5974,130,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
5975,130,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
5976,130,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
6049,131,Dual,ORC,1,LangFirst,high,yes,no,QLang2
6050,131,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
6051,131,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
6052,131,Dual,ORC,1,LangFirst,high,no,yes,QLang2
6053,131,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
6054,131,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
6055,131,Dual,ORC,1,LangFirst,high,yes,no,QLang2
6056,131,Dual,ORC,1,LangFirst,high,no,yes,QLang2
6057,131,Dual,ORC,1,LangFirst,high,yes,no,QLang2
6058,131,Dual,ORC,1,LangFirst,high,no,yes,QLang1
6059,131,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
6060,131,Dual,ORC,1,LangFirst,high,yes,no,QLang2
6061,131,Dual,ORC,0,LangFirst,high,yes,no,QLang2
6062,131,Dual,ORC,1,LangFirst,high,no,yes,QLang2
6063,131,Dual,ORC,1,LangFirst,high,yes,no,QLang1
6064,131,Dual,ORC,0,MusicFirst,high,no,yes,QLang1
6065,131,Dual,ORC,1,LangFirst,high,no,yes,QLang1
6066,131,Dual,ORC,1,LangFirst,high,yes,no,QLang1
6068,131,Dual,SE,1,MusicFirst,low,yes,no,QLang2
6069,131,Dual,SE,1,MusicFirst,low,no,yes,QLang1
6070,131,Dual,SE,1,LangFirst,low,yes,no,QLang1
6071,131,Dual,SE,1,MusicFirst,low,no,no,QLang1
6072,131,Dual,SE,1,LangFirst,low,yes,no,QLang1
6073,131,Dual,SE,1,MusicFirst,low,yes,no,QLang1
6075,131,Dual,SE,1,MusicFirst,low,yes,no,QLang2
6076,131,Dual,SE,0,MusicFirst,low,no,yes,QLang1
6077,131,Dual,SE,1,LangFirst,low,no,yes,QLang1
6079,131,Dual,SE,1,MusicFirst,low,no,yes,QLang1
6080,131,Dual,SE,1,LangFirst,low,yes,no,QLang1
6081,131,Dual,SE,1,LangFirst,low,no,yes,QLang1
6082,131,Dual,SE,1,LangFirst,low,no,yes,QLang2
6083,131,Dual,SE,1,MusicFirst,low,no,yes,QLang2
6084,131,Dual,SE,1,MusicFirst,low,yes,no,QLang1
6085,131,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
6086,131,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
6087,131,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
6088,131,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
6089,131,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
6090,131,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
6091,131,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
6092,131,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
6093,131,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
6094,131,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
6095,131,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
6096,131,Dual,SRC1,0,LangFirst,low,yes,no,QLang1
6097,131,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
6098,131,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
6099,131,Dual,SRC1,0,MusicFirst,low,yes,no,QLang1
6100,131,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
6101,131,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
6102,131,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
6103,131,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
6104,131,Dual,SRC2,1,LangFirst,high,no,yes,QLang1
6105,131,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
6106,131,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
6108,131,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
6109,131,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
6110,131,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
6111,131,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
6112,131,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
6113,131,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
6114,131,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
6115,131,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
6116,131,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
6117,131,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
6118,131,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
6119,131,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
6120,131,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
6121,131,Lang,ORC,1,LangFirst,high,no,yes,QLang2
6122,131,Lang,ORC,1,LangFirst,high,no,yes,QLang2
6123,131,Lang,ORC,1,LangFirst,high,yes,no,QLang1
6124,131,Lang,ORC,1,LangFirst,high,no,no,QLang2
6125,131,Lang,ORC,1,LangFirst,high,yes,no,QLang2
6126,131,Lang,ORC,0,LangFirst,high,no,yes,QLang1
6127,131,Lang,ORC,0,LangFirst,high,no,yes,QLang2
6128,131,Lang,ORC,1,LangFirst,high,no,yes,QLang2
6129,131,Lang,ORC,1,LangFirst,high,yes,no,QLang2
6130,131,Lang,ORC,1,LangFirst,high,no,yes,QLang1
6131,131,Lang,ORC,0,LangFirst,high,no,yes,QLang1
